"","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","MET2013","CITY","STRATA","GQ","RENT","HHINCOME","PERNUM","PERWT","AGE","RACE","RACED","HISPAN","HISPAND","CITIZEN","YRIMMIG","YRSUSA1","LANGUAGE","LANGUAGED","EDUC","EDUCD","EMPSTAT","EMPSTATD","FTOTINC","TRANWORK"
"2981","2018","2018 ACS",566035,2018000833496,78,2018005660351,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,14000,1,78,"71","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Some college, but less than 1 year","Not in labor force","Not in Labor Force",14000,"N/A"
"2982","2018","2018 ACS",566039,2018000833749,48,2018005660391,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,39900,1,48,"75","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","2 years of college","Associate's degree, type not specified","Employed","At work",39900,"Auto, truck, or van"
"2983","2018","2018 ACS",566042,2018000833947,54,2018005660421,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,26700,1,54,"78","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Not in labor force","Not in Labor Force",26700,"N/A"
"2984","2018","2018 ACS",566046,2018000834082,142,2018005660461,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,51000,1,143,"82","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Not in labor force","Not in Labor Force",51000,"N/A"
"2985","2018","2018 ACS",566051,2018000834416,62,2018005660511,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,108500,1,61,"62","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","Has job, not working",108500,"N/A"
"2986","2018","2018 ACS",566051,2018000834416,62,2018005660511,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,108500,2,63,"73","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Doctoral degree","Employed","At work",108500,"Auto, truck, or van"
"2987","2018","2018 ACS",566065,2018000835665,184,2018005660651,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",950,35000,1,184,"35","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","2 years of college","Associate's degree, type not specified","Employed","At work",35000,"Auto, truck, or van"
"2988","2018","2018 ACS",566079,2018000836685,13,2018005660791,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",1500,70500,1,13,"23","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","Has job, not working",70500,"N/A"
"2989","2018","2018 ACS",566092,2018000837863,90,2018005660921,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",100,9200,1,90,"51","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Some college, but less than 1 year","Not in labor force","Not in Labor Force",9200,"N/A"
"2990","2018","2018 ACS",566100,2018000838604,33,2018005661001,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,433000,1,32,"42","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",433000,"Auto, truck, or van"
"2991","2018","2018 ACS",566100,2018000838604,33,2018005661001,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,433000,2,37,"38","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",433000,"Auto, truck, or van"
"2992","2018","2018 ACS",566100,2018000838604,33,2018005661001,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,433000,3,36,"8","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Nursery school to grade 4","Grade 2","N/A","N/A",433000,"N/A"
"2993","2018","2018 ACS",566102,2018000838692,36,2018005661021,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,42500,1,36,"50","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",42500,"Auto, truck, or van"
"2994","2018","2018 ACS",566104,2018000838814,40,2018005661041,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",950,13000,1,40,"47","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Some college, but less than 1 year","Employed","At work",13000,"Walked only"
"2995","2018","2018 ACS",566118,2018000840172,74,2018005661181,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,1e+05,1,73,"31","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Professional degree beyond a bachelor's degree","Employed","At work",1e+05,"Auto, truck, or van"
"2996","2018","2018 ACS",566118,2018000840172,74,2018005661181,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,1e+05,2,60,"30","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",1e+05,"Auto, truck, or van"
"2997","2018","2018 ACS",566118,2018000840172,74,2018005661181,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,1e+05,3,146,"1","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","N/A or blank","N/A or blank","N/A or no schooling","N/A","N/A","N/A",1e+05,"N/A"
"2998","2018","2018 ACS",566129,2018000840982,41,2018005661291,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",570,14300,1,41,"73","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",14300,"N/A"
"2999","2018","2018 ACS",566130,2018000841109,52,2018005661301,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",1600,120000,1,52,"27","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",120000,"Auto, truck, or van"
"3000","2018","2018 ACS",566130,2018000841109,52,2018005661301,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",1600,120000,2,82,"30","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",120000,"Auto, truck, or van"
"3001","2018","2018 ACS",566146,2018000842346,85,2018005661461,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",370,20000,1,85,"69","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","GED or alternative credential","Not in labor force","Not in Labor Force",20000,"N/A"
"3002","2018","2018 ACS",566149,2018000842545,37,2018005661491,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,72800,1,37,"88","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 5, 6, 7, or 8","Grade 8","Not in labor force","Not in Labor Force",72800,"N/A"
"3003","2018","2018 ACS",566149,2018000842545,37,2018005661491,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,72800,2,44,"88","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",72800,"N/A"
"3004","2018","2018 ACS",566149,2018000842545,37,2018005661491,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,72800,3,146,"48","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","2 years of college","Associate's degree, type not specified","Employed","At work",72800,"Auto, truck, or van"
"3005","2018","2018 ACS",566168,2018000843565,41,2018005661681,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,12000,1,40,"59","Three or more major races","Black, AIAN, Asian, PI, other race write_in","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",12000,"Auto, truck, or van"
"3006","2018","2018 ACS",566168,2018000843565,41,2018005661681,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,12000,2,65,"15","Three or more major races","Black, AIAN, Asian, PI, other race write_in","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","French","French","Grade 5, 6, 7, or 8","Grade 8","N/A","N/A",12000,"N/A"
"3007","2018","2018 ACS",566172,2018000844059,36,2018005661721,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1500,70000,1,36,"39","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Employed","At work",70000,"Auto, truck, or van"
"3008","2018","2018 ACS",566173,2018000844082,81,2018005661731,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",750,36100,1,81,"48","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",36100,"Auto, truck, or van"
"3009","2018","2018 ACS",566173,2018000844082,81,2018005661731,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",750,36100,2,128,"16","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 10","Grade 10","Not in labor force","Not in Labor Force",36100,"N/A"
"3010","2018","2018 ACS",566173,2018000844082,81,2018005661731,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",750,36100,3,158,"6","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Nursery school to grade 4","Grade 1","N/A","N/A",36100,"N/A"
"3011","2018","2018 ACS",566178,2018000844512,47,2018005661781,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,104700,1,46,"70","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","Naturalized citizen","1983","35","English","English","1 year of college","1 or more years of college credit, no degree","Employed","At work",104700,"Auto, truck, or van"
"3012","2018","2018 ACS",566178,2018000844512,47,2018005661781,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,104700,2,60,"70","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","Naturalized citizen","1983","35","English","English","1 year of college","1 or more years of college credit, no degree","Employed","At work",104700,"Auto, truck, or van"
"3013","2018","2018 ACS",566178,2018000844512,47,2018005661781,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,104700,3,168,"93","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","Naturalized citizen","1989","29","Spanish","Spanish","Grade 5, 6, 7, or 8","Grade 8","Not in labor force","Not in Labor Force",104700,"N/A"
"3014","2018","2018 ACS",566178,2018000844512,47,2018005661781,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,104700,4,116,"13","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","Not a citizen","2010","8","English","English","Grade 5, 6, 7, or 8","Grade 7","N/A","N/A",104700,"N/A"
